"SampleName","SampleType","Position","MethodName","MethodPath","SamplePath","DataName","Type","Dilution","Volume","Size","QuantWeight","TotalWeight","Date","Q.P.Etizolam","PA","Q.P.IS","I.S.PA","File","ratio","ValuesPositive","CorrectedConcentration","ConcentrationMg","SampleTotal","EtizolamPercentage","TotalEtizolam"
"MeOH + Bupivacaine BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220207027,"Blank",NA,NA,NA,NA,NA,"220207",390.63402,NA,390.63402,5611515.46487562,"220207027.csv",NA,NA,NA,NA,NA,NA,NA
"125ug/mL Check Standard","Check Standard",12,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220207028,"Sample",NA,NA,NA,NA,NA,"220207",616.074,7847957.79649997,390.64302,5851002.20080993,"220207028.csv",1.34130146035727,125.068650702292,NA,NA,NA,NA,NA
"MeOH + Bupivacaine BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220207029,"Blank",NA,NA,NA,NA,NA,"220207",390.648,NA,390.648,5822556.84429359,"220207029.csv",NA,NA,NA,NA,NA,NA,NA
"125ug/mL Check Standard","Check Standard",12,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220207030,"Sample",NA,NA,NA,NA,NA,"220207",616.0692,7866476.48960001,390.63702,5699171.09933392,"220207030.csv",1.38028431722631,127.462273312413,NA,NA,NA,NA,NA
"MeOH + Bupivacaine BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220207031,"Blank",NA,NA,NA,NA,NA,"220207",390.64902,NA,390.64902,5705746.23578977,"220207031.csv",NA,NA,NA,NA,NA,NA,NA
"125ug/mL Check Standard","Check Standard",12,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220207032,"Sample",NA,NA,NA,NA,NA,"220207",616.0758,7655654.97179999,390.645,5704771.35882449,"220207032.csv",1.34197402319337,125.11011373054,NA,NA,NA,NA,NA
"MeOH + Bupivacaine BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220207033,"Blank",NA,NA,NA,NA,NA,"220207",390.645,NA,390.645,5764950.79197093,"220207033.csv",NA,NA,NA,NA,NA,NA,NA
"FL21/0575 RERUN","Powder",13,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220207034,"Sample",1,1.25,NA,10.2,93.2,"220207",613.7958,964671.243599994,390.64998,7736930.86187009,"220207034.csv",0.124683968465349,36.6765645526596,36.6765645526596,0.0366765645526596,0.0458457056908245,0.44946770285122,0.418903899057337
"MeOH + Bupivacaine BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220207035,"Blank",NA,NA,NA,NA,NA,"220207",390.645,NA,390.645,6037145.54596005,"220207035.csv",NA,NA,NA,NA,NA,NA,NA
"FL21/0826 RERUN","Card",14,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220207036,"Sample",1,2.5,NA,NA,NA,"220207",619.7868,42867004.3936999,390.64098,12253415.6500413,"220207036.csv",3.49837185140744,236.710565629824,236.710565629824,0.236710565629824,0.59177641407456,NA,NA
"MeOH + Bupivacaine BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220207037,"Blank",NA,NA,NA,NA,NA,"220207",390.64698,NA,390.64698,6188972.05348522,"220207037.csv",NA,NA,NA,NA,NA,NA,NA
"FL21/0638 RERUN","Paper",15,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220207038,"Sample",1,2.5,NA,NA,NA,"220207",615.5058,5269058.15860003,390.64602,11936153.6665871,"220207038.csv",0.441436856945778,62.9869445780248,62.9869445780248,0.0629869445780248,0.157467361445062,NA,NA
"MeOH + Bupivacaine BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220207039,"Blank",NA,NA,NA,NA,NA,"220207",390.639,NA,390.639,6055149.87359591,"220207039.csv",NA,NA,NA,NA,NA,NA,NA
"FL21/0843 RERUN","Paper",16,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220207040,"Sample",1,2.5,NA,NA,NA,"220207",616.3632,11688581.9619001,390.645,12295859.0041798,"220207040.csv",0.950611255214193,99.8957415010338,99.8957415010338,0.0998957415010338,0.249739353752584,NA,NA
"MeOH + Bupivacaine BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220207041,"Blank",NA,NA,NA,NA,NA,"220207",390.63798,NA,390.63798,6115034.5723854,"220207041.csv",NA,NA,NA,NA,NA,NA,NA
"FL21/0646 RERUN","Paper",17,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220207042,"Sample",1,2.5,NA,NA,NA,"220207",616.3632,12334315.8103001,390.645,12125135.2426498,"220207042.csv",1.01725181315211,104.354860232873,104.354860232873,0.104354860232873,0.260887150582183,NA,NA
"MeOH + Bupivacaine BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220207043,"Blank",NA,NA,NA,NA,NA,"220207",390.64098,NA,390.64098,6185140.08223295,"220207043.csv",NA,NA,NA,NA,NA,NA,NA
"FL21/0849 RERUN","Card",18,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220207044,"Sample",1,2.5,NA,NA,NA,"220207",619.497,38522028.7737939,390.63702,12122921.5056701,"220207044.csv",3.17761925256849,222.1430235649,222.1430235649,0.2221430235649,0.555357558912251,NA,NA
"MeOH + Bupivacaine BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220207045,"Blank",NA,NA,NA,NA,NA,"220207",390.63702,NA,390.63702,6258106.96467902,"220207045.csv",NA,NA,NA,NA,NA,NA,NA
"FL21/0829 RERUN","Paper",19,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220207046,"Sample",1,2.5,NA,NA,NA,"220207",620.0802,45791470.7858,390.648,12808428.7405499,"220207046.csv",3.57510446545484,240.11822286762,240.11822286762,0.24011822286762,0.60029555716905,NA,NA
"MeOH + Bupivacaine BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220207047,"Blank",NA,NA,NA,NA,NA,"220207",390.64302,NA,390.64302,6402732.85027998,"220207047.csv",NA,NA,NA,NA,NA,NA,NA
"FL21/0844 DILUTION","Card",20,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220207048,"Sample",2,2.5,NA,NA,NA,"220207",621.225,55646060.4154001,390.64998,12312268.26127,"220207048.csv",4.51956205262703,279.937409872296,559.874819744591,0.559874819744591,1.39968704936148,NA,NA
"MEOH BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220223001,"Blank",NA,NA,NA,NA,NA,"220223",390.933,NA,390.933,5214347.41719634,"220223001.csv",NA,NA,NA,NA,NA,NA,NA
"25ug/mL Etizolam","Cal",2,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220223002,"Cal",NA,NA,NA,NA,NA,"220223",613.797,728085.954000009,390.651,4773730.01001534,"220223002.csv",0.1525192988444,28.8398384154833,NA,NA,NA,NA,NA
"50ug/mL Etizolam","Cal",3,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220223003,"Cal",NA,NA,NA,NA,NA,"220223",614.3538,2456317.95358477,390.351,4894457.64739005,"220223003.csv",0.501857024934028,48.4061125816551,NA,NA,NA,NA,NA
"75ug/mL Etizolam","Cal",4,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220223004,"Cal",NA,NA,NA,NA,NA,"220223",614.9382,4421593.15951704,390.363,4926088.04277591,"220223004.csv",0.897587116008064,69.926319369356,NA,NA,NA,NA,NA
"100ug/mL Etizolam","Cal",5,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220223005,"Cal",NA,NA,NA,NA,NA,"220223",615.4998,7800645.96239992,390.354,5246815.60067991,"220223005.csv",1.48673911112658,100.819101178738,NA,NA,NA,NA,NA
"150ug/mL Etizolam","Cal",6,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220223006,"Cal",NA,NA,NA,NA,NA,"220223",616.356,13887589.5165,390.63798,5584848.25346413,"220223006.csv",2.48665476414438,150.517528237081,NA,NA,NA,NA,NA
"200ug/mL Etizolam","Cal",7,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220223007,"Cal",NA,NA,NA,NA,NA,"220223",617.2122,20616010.4944935,390.351,5692174.80793004,"220223007.csv",3.62181612303479,203.426517628568,NA,NA,NA,NA,NA
"250ug/mL Etizolam","Cal",8,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220223008,"Cal",NA,NA,NA,NA,NA,"220223",617.808,27154584.9241002,390.37602,5857960.16341995,"220223008.csv",4.63550180721048,248.034997298638,NA,NA,NA,NA,NA
"MEOH BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220223009,"Blank",NA,NA,NA,NA,NA,"220223",390.35802,NA,390.35802,6083474.96987,"220223009.csv",NA,NA,NA,NA,NA,NA,NA
"40ug/mL Etizolam Check standard","Check Standard",9,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220223010,"Sample",NA,NA,NA,NA,NA,"220223",614.0832,1944533.35809999,390.366,5449630.92844924,"220223010.csv",0.356819275218942,40.3501913615744,NA,NA,NA,NA,NA
"MEOH BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220223011,"Blank",NA,NA,NA,NA,NA,"220223",390.64002,NA,390.64002,5988892.77367668,"220223011.csv",NA,NA,NA,NA,NA,NA,NA
"125ug/mL Etizolam Check standard","Check Standard",10,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220223012,"Sample",NA,NA,NA,NA,NA,"220223",616.0752,10611655.2660387,390.357,5522861.31240997,"220223012.csv",1.92140534874452,122.817296102896,NA,NA,NA,NA,NA
"MEOH BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220223013,"Blank",NA,NA,NA,NA,NA,"220223",390.35298,NA,390.35298,5914411.76887536,"220223013.csv",NA,NA,NA,NA,NA,NA,NA
"FL21/1010","Card",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220223014,"Sample",1,2.5,10,NA,NA,"220223",614.076,1375474.76519999,390.645,5430473.45245525,"220223014.csv",0.2532881851357,34.5414861691652,34.5414861691652,0.0345414861691652,0.086353715422913,NA,NA
"MEOH BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220223015,"Blank",NA,NA,NA,NA,NA,"220223",390.35202,NA,390.35202,5925375.03390507,"220223015.csv",NA,NA,NA,NA,NA,NA,NA
"FL22/0210","Paper",12,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220223016,"Sample",1,2.5,10,NA,NA,"220223",390.64302,NA,390.64302,5418704.15446229,"220223016.csv",NA,NA,NA,NA,NA,NA,NA
"MEOH BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220223017,"Blank",NA,NA,NA,NA,NA,"220223",390.64998,NA,390.64998,5670811.82611383,"220223017.csv",NA,NA,NA,NA,NA,NA,NA
"FL22/0049","Card",13,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220223018,"Sample",1,2.5,10,NA,NA,"220223",615.5088,8002834.82989996,390.363,5530385.19545856,"220223018.csv",1.44706644240111,98.7789920885833,98.7789920885833,0.0987789920885833,0.246947480221458,NA,NA
"MEOH BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220223019,"Blank",NA,NA,NA,NA,NA,"220223",390.35802,NA,390.35802,5504866.28066999,"220223019.csv",NA,NA,NA,NA,NA,NA,NA
"FL21/0927","Paper",14,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220223020,"Sample",1,2.5,10,NA,NA,"220223",615.504,6430357.63650001,390.64398,5338458.92668007,"220223020.csv",1.20453444052233,86.1837775280301,86.1837775280301,0.0861837775280301,0.215459443820075,NA,NA
"MEOH BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220223021,"Blank",NA,NA,NA,NA,NA,"220223",390.63498,NA,390.63498,5815441.66492036,"220223021.csv",NA,NA,NA,NA,NA,NA,NA
"FL22/0190","Card",15,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220223022,"Sample",1,2.5,10,NA,NA,"220223",615.7818,9361993.03000004,390.351,5809373.82640861,"220223022.csv",1.61153220807408,107.200440213456,107.200440213456,0.107200440213456,0.26800110053364,NA,NA
"MEOH BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220223023,"Blank",NA,NA,NA,NA,NA,"220223",390.354,NA,390.354,5913830.42080011,"220223023.csv",NA,NA,NA,NA,NA,NA,NA
"FL22/0155","Paper",16,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220223024,"Sample",1,2.5,10,NA,NA,"220223",614.6538,3300823.06650003,390.36498,5707594.41136993,"220223024.csv",0.578321238090176,52.6158873241356,52.6158873241356,0.0526158873241356,0.131539718310339,NA,NA
"MEOH BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220223025,"Blank",NA,NA,NA,NA,NA,"220223",390.34998,NA,390.34998,5623194.16450844,"220223025.csv",NA,NA,NA,NA,NA,NA,NA
"FL21/0917","Paper",17,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220223026,"Sample",1,2.5,10,NA,NA,"220223",614.931,4981381.03219999,390.35598,5166381.24097126,"220223026.csv",0.964191529787978,73.4851708152905,73.4851708152905,0.0734851708152905,0.183712927038226,NA,NA
"MEOH BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220223027,"Blank",NA,NA,NA,NA,NA,"220223",390.351,NA,390.351,5470191.06494492,"220223027.csv",NA,NA,NA,NA,NA,NA,NA
"FL22/0018","Card",18,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220223028,"Sample",1,2.5,10,NA,NA,"220223",614.9388,4905649.93010003,390.36498,5155391.43009405,"220223028.csv",0.951557218616577,72.8114375262307,72.8114375262307,0.0728114375262307,0.182028593815577,NA,NA
"MEOH BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220223029,"Blank",NA,NA,NA,NA,NA,"220223",390.64698,NA,390.64698,5977511.82778004,"220223029.csv",NA,NA,NA,NA,NA,NA,NA
"FL22/009-2","Card",19,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220223030,"Sample",1,2.5,10,NA,NA,"220223",615.795,9579158.78559122,390.363,5192492.97056617,"220223030.csv",1.84480919664042,118.986647112947,118.986647112947,0.118986647112947,0.297466617782368,NA,NA
"MEOH BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220223031,"Blank",NA,NA,NA,NA,NA,"220223",390.36102,NA,390.36102,5926254.52472915,"220223031.csv",NA,NA,NA,NA,NA,NA,NA
"FL22/0141","Paper",20,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220223032,"Sample",1,2.5,10,NA,NA,"220223",614.6448,3886348.07730001,390.35598,4984341.01289001,"220223032.csv",0.779711513969353,63.5842480355789,63.5842480355789,0.0635842480355789,0.158960620088947,NA,NA
"MEOH BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220223033,"Blank",NA,NA,NA,NA,NA,"220223",390.64098,NA,390.64098,5531923.62808617,"220223033.csv",NA,NA,NA,NA,NA,NA,NA
"FL22/009-1","Paper",21,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220223034,"Sample",1,2.5,10,NA,NA,"220223",614.3562,2666828.14229999,390.35298,5788876.87750765,"220223034.csv",0.460681441103334,46.1285845724189,46.1285845724189,0.0461285845724189,0.115321461431047,NA,NA
"MEOH BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220223035,"Blank",NA,NA,NA,NA,NA,"220223",390.63702,NA,390.63702,5697234.88770954,"220223035.csv",NA,NA,NA,NA,NA,NA,NA
"FL22/0176","Card",22,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220223036,"Sample",1,2.5,10,NA,NA,"220223",615.7932,9111292.34264065,390.36102,5239245.96345992,"220223036.csv",1.73904649756578,113.665657466272,113.665657466272,0.113665657466272,0.284164143665679,NA,NA
"MEOH BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220223037,"Blank",NA,NA,NA,NA,NA,"220223",390.36,NA,390.36,5736838.43393002,"220223037.csv",NA,NA,NA,NA,NA,NA,NA
"FL22/0187-2","Paper",23,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220223038,"Sample",1,2.5,10,NA,NA,"220223",614.646,3585351.35080001,390.35802,5278532.09034998,"220223038.csv",0.679232652076629,58.1331632959205,58.1331632959205,0.0581331632959205,0.145332908239801,NA,NA
"MEOH BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220223039,"Blank",NA,NA,NA,NA,NA,"220223",390.35598,NA,390.35598,5617735.58047071,"220223039.csv",NA,NA,NA,NA,NA,NA,NA
"FL22/0187-1","Card",24,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220223040,"Sample",1,2.5,10,NA,NA,"220223",614.9268,6121418.48819997,390.35202,5548913.72192525,"220223040.csv",1.10317420579322,80.8553746649363,80.8553746649363,0.0808553746649363,0.202138436662341,NA,NA
"MEOH BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220223041,"Blank",NA,NA,NA,NA,NA,"220223",390.36102,NA,390.36102,6065644.14180881,"220223041.csv",NA,NA,NA,NA,NA,NA,NA
"FL22/0174","Paper",25,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220223042,"Sample",1,2.5,10,NA,NA,"220223",614.0778,1259886.1321,390.64698,5770617.4158582,"220223042.csv",0.218327787359064,32.5687934380699,32.5687934380699,0.0325687934380699,0.0814219835951747,NA,NA
"MEOH BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220223043,"Blank",NA,NA,NA,NA,NA,"220223",390.633,NA,390.633,5531108.67386351,"220223043.csv",NA,NA,NA,NA,NA,NA,NA
"40ug/mL Check Standard","Check Standard",26,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220223044,"Sample",NA,NA,NA,NA,NA,"220223",614.364,1987461.01779998,390.36102,5071776.32442991,"220223044.csv",0.391866851112244,42.305482849506,NA,NA,NA,NA,NA
"MEOH BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220223045,"Blank",NA,NA,NA,NA,NA,"220223",390.363,NA,390.363,5249087.2323992,"220223045.csv",NA,NA,NA,NA,NA,NA,NA
"125ug/mL Check Standard","Check Standard",27,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220223046,"Sample",NA,NA,NA,NA,NA,"220223",616.0812,10835968.6574,390.363,5458079.60334212,"220223046.csv",1.98530791869816,125.998608215962,NA,NA,NA,NA,NA
"MEOH BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220222001,"Blank",NA,NA,NA,NA,NA,"220222",390.92202,NA,390.92202,4577242.45024996,"220222001.csv",NA,NA,NA,NA,NA,NA,NA
"25ug/mL Etizolam","Cal",2,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220222002,"Cal",NA,NA,NA,NA,NA,"220222",613.785,848153.458599992,390.639,4230363.59788,"220222002.csv",0.200491858199857,23.6368710515637,NA,NA,NA,NA,NA
"50ug/mL Etizolam","Cal",3,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220222003,"Cal",NA,NA,NA,NA,NA,"220222",614.3592,2592921.28460003,390.35598,4192127.30765744,"220222003.csv",0.61852159877486,48.9070052628244,NA,NA,NA,NA,NA
"75ug/mL Etizolam","Cal",4,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220222004,"Cal",NA,NA,NA,NA,NA,"220222",614.934,4737059.41420001,390.36,4621139.7921899,"220222004.csv",1.0250846386872,71.6950572354657,NA,NA,NA,NA,NA
"100ug/mL Etizolam","Cal",5,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220222005,"Cal",NA,NA,NA,NA,NA,"220222",615.5112,8026066.34610008,390.36498,4532530.88041303,"220222005.csv",1.77076925846972,109.953634539226,NA,NA,NA,NA,NA
